,molecule_chembl_id,pchembl_value,smiles,ROMol,MW,HBA,HBD,LogP,rule_of_five_conform
104,CHEMBL549953,8.7,CCS(=O)(=O)Nc1ccc(CCNC(=O)c2ccc(O)c3[nH]c(-c4ccc(F)cc4Cl)nc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21AD350>,516.103432084,5,4,4.462100000000002,yes
105,CHEMBL526110,8.7,O=[N+]([O-])c1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21AD3C0>,333.09742259200004,8,1,2.8381000000000007,yes
106,CHEMBL1079966,8.7,COc1ccc(N/N=C2\C(=O)NN=C2c2cnccc2OC)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21AD430>,325.11748934,7,2,1.4008,yes
107,CHEMBL2048660,8.7,CCS(=O)(=O)Nc1ccc(CCNC(=O)c2ccnc3[nH]c(-c4ccc(F)cc4F)nc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21AD4A0>,485.1333169720001,5,3,3.6372000000000018,yes
108,CHEMBL2048685,8.7,COc1ccncc1NC(=O)c1ccnc2[nH]c(-c3ccncc3)nc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21AD510>,346.11782368800004,6,2,2.6758000000000006,yes
109,CHEMBL4098458,8.7,COc1cc(F)cc(F)c1C1CN(c2nc(-c3ccncc3)cc(=O)n2C)CCN1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21AD580>,413.16633135200004,7,1,2.2799999999999994,yes
110,CHEMBL4172295,8.7,O=CN1Cc2cccc3c(C4=C(c5cnc6ccccn56)C(=O)NC4=O)cn(c23)CC1N1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21AD5F0>,494.206638692,7,1,2.6402,yes
111,CHEMBL233970,8.7,N=C1NC(=O)/C(=C/c2ccc(-c3ccc(S(N)(=O)=O)c(C(F)(F)F)c3)o2)S1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21AD660>,417.00648246,6,3,2.7514700000000003,yes
112,CHEMBL5077814,8.7,C#Cc1ccc2c(c1)[nH]c1ncnc(N3CCC4CCN(CCC#N)CC43)c12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21AD6D0>,370.19059470400003,5,1,2.9066800000000015,yes
113,CHEMBL4088777,8.7,Cn1c(N2CCNC(c3cccc(Br)c3)C2)nc(-c2ccncn2)cc1=O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21AD740>,426.08037132800007,7,1,2.1506999999999996,yes
114,CHEMBL4639853,8.7,Cc1cc(Nc2cc(Cl)nc(Oc3ccc([N+](=O)[O-])cc3)n2)n[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21AD7B0>,346.0581158920001,7,2,3.605620000000002,yes
115,CHEMBL1080849,8.7,COc1ccc(C2=NNC(=O)/C2=N\Nc2ccc(Cl)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21AD820>,328.072703336,5,2,2.6506000000000007,yes
116,CHEMBL1086602,8.7,CCN(CC)c1ccc(N/N=C2\C(=O)NN=C2c2ccc(OC)c(OC)c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21AD890>,395.19573965999996,7,2,2.852000000000001,yes
117,CHEMBL2177159,8.7,COCCNS(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3cccnc3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21AD900>,428.1266741200001,8,3,1.297799999999999,yes
118,CHEMBL3949218,8.68,COc1ccc(/C=C2\S/C(=N\Cc3ccccc3)NC2=O)cc1[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x0000021AD21AD970>,369.07832695999997,6,1,3.363500000000002,yes
119,CHEMBL4074586,8.66,C[C@@H]1CN(c2cccc(C#N)c2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21AD9E0>,387.18075829200006,8,0,1.8240799999999995,yes
120,CHEMBL516640,8.64,COc1ccc(-n2cnc3ccc(-c4nnc(SCc5cccc(C#N)c5)o4)cc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21ADA50>,439.110295784,8,0,5.248080000000003,yes
121,CHEMBL4072455,8.64,Cn1c(N2CCNC(c3ccc(Cl)c(Cl)c3)C2)nc(-c2ccncn2)cc1=O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21ADAC0>,416.091914556,7,1,2.6950000000000003,yes
122,CHEMBL1230134,8.64,COc1ccc(-n2cnc3ccc(-c4n[nH]c(=S)o4)cc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21ADB30>,324.06809662399996,6,1,3.746690000000002,yes
123,CHEMBL1940989,8.62,C[C@H]1COc2c(NCCCc3ccccn3)c(F)c(N)c3c(=O)c(-c4nnn[nH]4)cn1c23,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21ADBA0>,436.1771501320001,9,3,2.2960000000000003,yes
124,CHEMBL1088149,8.62,COc1ccc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2=O)c(OC)c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21ADC10>,362.12665705599994,5,1,2.7626999999999997,yes
125,CHEMBL3410094,8.62,O=C1NCCc2cc(-c3ccnc(NC(=O)C4CC4)c3)ccc21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21ADC80>,307.132076784,3,2,2.383,yes
126,CHEMBL3410096,8.62,O=C1NCCCc2cc(-c3ccnc(NC(=O)C4CC4)c3)ccc21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21ADCF0>,321.147726848,3,2,2.7731000000000012,yes
127,CHEMBL3085387,8.6,CN1CCC(C2=C(C#N)[C@H](c3cccc4nonc34)c3c[nH]nc3N2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21ADD60>,361.1651082280001,7,2,2.6227800000000006,yes
128,CHEMBL513570,8.6,COc1ccc(-n2cnc3ccc(-c4nnc(SCc5cccc(C(F)(F)F)c5)o4)cc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21ADDD0>,482.102431444,7,0,6.3952000000000035,yes
129,CHEMBL4073837,8.59,Cn1c(N2CCNC(c3ccccc3Cl)C2)nc(-c2ccncn2)cc1=O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21ADE40>,382.13088690800004,7,1,2.0416,yes
130,CHEMBL178737,8.59,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21ADEB0>,496.185903248,7,1,2.1239999999999997,yes
131,CHEMBL4093559,8.57,C[C@@H]1CN(c2ccc(C#N)cc2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21ADF20>,387.18075829200006,8,0,1.82408,yes
132,CHEMBL4449746,8.56,O=C(/C=C/c1cnc2[nH]cc(-c3ccncc3)c2c1)NCc1ccncc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD21ADF90>,355.14331016400007,4,2,3.3495000000000017,yes
133,CHEMBL1684800,8.56,COc1ccc(Cn2ncc(NC(=O)c3cc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)ccc3C)c2N)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD343B040>,572.155050968,6,4,6.399120000000004,no
134,CHEMBL6291,8.55,Cn1cc(C2=C(c3cn(CCCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD343B0B0>,457.157245976,6,3,3.7169700000000017,yes
135,CHEMBL3091538,8.54,COc1ccc([C@H]2CN(c3nc(-c4ccncn4)cc(=O)n3C)CCO2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD343B120>,379.164439532,8,0,1.8237999999999999,yes
136,CHEMBL2048662,8.52,CCS(=O)(=O)Nc1ccc(CCNC(=O)c2ccnc3[nH]c(-c4ccsc4)nc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD343B190>,455.1085815320001,6,3,3.4205000000000014,yes
137,CHEMBL2048676,8.52,CCN(CC)c1ccc(-c2nc3c(C(=O)Nc4cnccc4C)ccnc3[nH]2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD343B200>,400.20115938800006,5,2,4.426820000000003,yes
138,CHEMBL1957956,8.52,O=C(NCCCn1ccnc1)c1ccc(O)c2[nH]c(-c3ccc(F)c(Cl)c3)nc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD343B270>,413.10548068400004,5,3,3.744600000000002,yes
139,CHEMBL2048678,8.52,CCOc1ccncc1NC(=O)c1ccnc2[nH]c(-c3ccc(F)cc3)nc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD343B2E0>,377.128802972,5,2,3.8100000000000023,yes
140,CHEMBL2048670,8.52,CS(=O)(=O)Nc1ccc(CCNC(=O)c2ccnc3[nH]c(-c4ccoc4)nc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD343B350>,425.1157750880001,6,3,2.5619000000000005,yes
141,CHEMBL2048681,8.52,COc1cccc(-c2nc3c(C(=O)Nc4cnccc4C)ccnc3[nH]2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD343B3C0>,359.13822478400004,5,2,3.589220000000001,yes
142,CHEMBL1162963,8.52,CN(C)c1nc2ccc1CCCn1cc(c3ccccc31)C1=C(C(=O)NC1=O)c1cn(c3ccccc13)CC2,<rdkit.Chem.rdchem.Mol object at 0x0000021AD343B430>,515.232125168,6,1,4.813100000000004,yes
143,CHEMBL1086735,8.52,COc1ccc(C2=NNC(=O)/C2=N\Nc2ccc(N3CCOCC3)cc2)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x0000021AD343B4A0>,409.175004216,8,2,1.8423999999999996,yes
144,CHEMBL402902,8.52,O=C(O)c1ccc(Nc2ncc([N+](=O)[O-])c(NC34CC5CC(CC(O)(C5)C3)C4)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD343B510>,425.169918836,8,4,3.3222000000000014,yes
145,CHEMBL1650951,8.52,CC(C)(O)C(=O)N1CCN(c2ccc(C(F)(F)F)c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD343B580>,526.18278994,5,3,3.173400000000001,yes
146,CHEMBL2048682,8.52,CCOc1ccncc1NC(=O)c1ccnc2[nH]c(-c3cccnc3)nc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD343B5F0>,360.13347375200004,6,2,3.065900000000001,yes
147,CHEMBL3969156,8.52,COc1cc(C2=C(c3cn(CCO)c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,<rdkit.Chem.rdchem.Mol object at 0x0000021AD343B660>,422.14778642399995,7,2,2.2265999999999995,yes
148,CHEMBL3647955,8.52,N#Cc1sc(NC2CCCN(c3nc(-c4ccc(Cl)cc4Cl)cn4nc(C(=O)O)cc34)C2)nc1N,<rdkit.Chem.rdchem.Mol object at 0x0000021AD343B6D0>,528.065048176,10,3,4.392580000000002,yes
149,CHEMBL2048677,8.52,COc1ccncc1NC(=O)c1ccnc2[nH]c(-c3ccc(F)cc3)nc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD343B740>,363.113152908,5,2,3.419900000000001,yes
150,CHEMBL1088021,8.52,COc1ccncc1C1=NNC(=O)/C1=N\Nc1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD343B7B0>,329.067952304,6,2,2.0456,yes
151,CHEMBL4747992,8.52,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCCC1CCN(Cc2ccc(F)cc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD343B820>,537.2209891040001,7,2,4.8628000000000045,yes
152,CHEMBL5186457,8.52,Nc1nccc(CNC(=O)c2ccc3c(c2)/C(=C/Cc2cccc(C(=O)O)c2)C(=O)N3)n1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD343B890>,429.143704088,6,4,2.2652,yes
153,CHEMBL1231352,8.52,CN(C)c1nc2ccc1CCCCn1cc(c3ccccc31)C1=C(C(=O)NC1=O)c1cn(c3ccccc13)CCC2,<rdkit.Chem.rdchem.Mol object at 0x0000021AD343B900>,543.263425296,6,1,5.5933000000000055,no
154,CHEMBL4483032,8.52,NC(=O)c1nc(C2CC2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD343B970>,311.13822478400004,4,3,1.7965,yes
155,CHEMBL4526183,8.52,NC(=O)c1nc(C2CCCCC2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD343B9E0>,353.18517497600004,4,3,2.966800000000001,yes
156,CHEMBL2177168,8.51,CN1CCN(C(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cccnc4)n3)cc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD343BA50>,417.1913229760001,7,2,1.7607,yes
157,CHEMBL499006,8.51,COc1ccc(CSc2nnc(-c3ccc4ncsc4c3)o2)cc1C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x0000021AD343BAC0>,423.03230328399997,7,0,5.666000000000003,yes
158,CHEMBL3401132,8.51,Cn1c(N2CCO[C@@H]3COC[C@H]32)nc(-c2ccncc2F)cc1=O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD343BB30>,332.128468624,7,0,0.5853999999999999,yes
159,CHEMBL3091539,8.49,Cn1c(N2CCO[C@@H](c3ccccc3F)C2)nc(-c2ccncn2)cc1=O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD343BBA0>,367.144453036,7,0,1.9542999999999997,yes
160,CHEMBL1081294,8.49,Cn1cc(C2=C(c3cccc(C[C@@H](O)CO)c3)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD343BC10>,376.14230712,5,3,1.6411999999999998,yes
161,CHEMBL4213175,8.47,COc1ccncc1NC(=O)c1ccnc(NC(=O)C2CC2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD343BC80>,312.12224037199996,5,2,2.086,yes
162,CHEMBL471833,8.46,COc1ccc(-c2coc3ccc(-c4nnc(SCc5cccc(C#N)c5)o4)cc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD343BCF0>,439.09906240400005,7,0,6.322380000000004,yes
163,CHEMBL4096472,8.46,COc1ccc(C2CN(c3nc(-c4ccncn4)cc(=O)n3C)CCN2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD343BD60>,378.18042394400004,8,1,1.3967999999999996,yes
164,CHEMBL489210,8.46,Cn1cc(C2=C(c3coc4cc(O)ccc34)C(=O)NC2=O)c2cc(F)ccc21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD343BDD0>,376.08593511600003,5,2,3.336400000000001,yes
165,CHEMBL4463440,8.45,O=C(/C=C/c1cnc2[nH]cc(-c3ccccc3)c2c1)NCc1ccncc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD343BE40>,354.148061196,3,2,3.954500000000002,yes
166,CHEMBL431933,8.44,Cn1cc(C2=C(c3ccccc3Cl)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD343BEB0>,336.066555336,3,1,3.398900000000002,yes
167,CHEMBL3401131,8.43,Cn1c(N2CCO[C@@H]3CCCC[C@H]32)nc(-c2ccncc2F)cc1=O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD343BF20>,344.164854132,6,0,2.1292,yes
168,CHEMBL2386088,8.43,O=C1NC(=O)C(c2cn3c4c(cc(F)cc24)CNCC3)=C1c1coc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD343BF90>,401.11756959199994,5,2,3.197000000000002,yes
169,CHEMBL1076755,8.43,COc1cccc(N/N=C2\C(=O)NN=C2c2cnccc2OC)c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3435040>,325.11748934,7,2,1.4007999999999996,yes
170,CHEMBL4065956,8.42,C[C@@H]1CN(c2ccncc2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,<rdkit.Chem.rdchem.Mol object at 0x0000021AD34350B0>,363.180758292,8,0,1.3473999999999997,yes
171,CHEMBL4067170,8.41,C[C@@H]1CN(c2cccnc2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3435120>,363.180758292,8,0,1.3473999999999997,yes
172,CHEMBL103506,8.4,CCN1CCOCCOCCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3435190>,512.242355504,7,1,3.531900000000001,yes
173,CHEMBL407981,8.4,CCN1CCN(CCCC(=O)Nc2n[nH]c3nc(-c4ccc(O)cc4)c(Br)cc23)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3435200>,486.1378862039999,6,3,3.449200000000001,yes
174,CHEMBL4640019,8.4,O=C(NCC1CCOCC1)c1n[nH]c2ccc(-c3cncc(CO)c3)cc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3435270>,366.16919056399996,5,3,2.2736,yes
175,CHEMBL2048659,8.4,CCS(=O)(=O)Nc1ccc(CCNC(=O)c2ccnc3[nH]c(-c4ccc(F)cc4)nc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD34352E0>,467.1427387840001,5,3,3.4981000000000018,yes
176,CHEMBL321315,8.4,CN1CCCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCOCCOCC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3435350>,512.242355504,7,1,3.531900000000002,yes
177,CHEMBL4632807,8.4,CC(C)Oc1cncc(-c2ccc3[nH]nc(C(=O)NCC4CCOCC4)c3c2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD34353C0>,394.20049069199996,5,2,3.568500000000002,yes
178,CHEMBL1276127,8.4,O=C1Nc2ccccc2/C1=C1/Nc2ccccc2C1=O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3435430>,262.07422756,3,2,2.658200000000001,yes
179,CHEMBL4791586,8.4,O=C1NCCC12CCN(c1c(Cl)cncc1-c1cc3ccccc3s1)CC2,<rdkit.Chem.rdchem.Mol object at 0x0000021AD34354A0>,397.10156094,4,1,4.723200000000004,yes
180,CHEMBL1082009,8.4,COc1cccc(C2=NNC(=O)/C2=N\Nc2ccc(C#N)cc2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3435510>,319.10692465600005,6,2,1.8688799999999997,yes
181,CHEMBL5203304,8.4,CC(C)Oc1cccc(-c2ccc3[nH]nc(C(=O)NCC4CCOCC4)c3c2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3435580>,393.20524172399996,4,2,4.173500000000002,yes
182,CHEMBL1830063,8.4,O=C1Nc2ccccc2/C1=C1/Nc2cc(Br)ccc2C1=O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD34355F0>,339.984739628,3,2,3.420700000000002,yes
183,CHEMBL111298,8.4,COc1ccccc1C1=C(c2cn(CCCO)c3ncccc23)C(=O)NC1=O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3435660>,377.137556088,6,2,1.9944999999999993,yes
184,CHEMBL4093930,8.39,C[C@@H]1CN(c2ccccn2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,<rdkit.Chem.rdchem.Mol object at 0x0000021AD34356D0>,363.180758292,8,0,1.3473999999999997,yes
185,CHEMBL1997924,8.38,c1ccc(CNc2nc(Nc3cc(C4CC4)[nH]n3)c3sccc3n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3435740>,362.131365576,6,3,4.647500000000003,yes
186,CHEMBL368248,8.38,O=C1NC(=O)C(c2cn3c4c(cccc24)CNCC3)=C1c1coc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD34357B0>,383.12699140399997,5,2,3.057900000000001,yes
187,CHEMBL2094331,8.38,O=C1Nc2ccccc2/C1=C/c1ccccn1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3435820>,222.07931294,2,1,2.5743,yes
188,CHEMBL3401129,8.38,Cn1c(N2CCO[C@@H]3CCC[C@H]32)nc(-c2ccncc2F)cc1=O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3435890>,330.149204068,6,0,1.7390999999999999,yes
189,CHEMBL4101293,8.38,C[C@@H]1CN(c2ccccc2C#N)CCN1c1nc(-c2ccncn2)cc(=O)n1C,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3435900>,387.18075829200006,8,0,1.82408,yes
190,CHEMBL4089702,8.37,Cn1c(N2CCNC(c3ccccc3Br)C2)nc(-c2ccncn2)cc1=O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3435970>,426.08037132800007,7,1,2.1506999999999996,yes
191,CHEMBL4100923,8.37,Cn1c(N2CCNC(c3ccc(Cl)c(Cl)c3)C2)nc(-c2ccncc2)cc1=O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD34359E0>,415.096665588,6,1,3.3000000000000016,yes
192,CHEMBL3410107,8.36,CC(C)Oc1cc(-c2ccnc(NC(=O)C3CC3)c2)ncc1C(N)=O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3435A50>,340.15354049999996,5,2,2.3781999999999996,yes
193,CHEMBL2177162,8.36,Nc1ncc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)nc1C(=O)Nc1cccnc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3435AC0>,424.13175950000004,7,2,2.1576000000000004,yes
194,CHEMBL4543687,8.35,NC(=O)c1ccc(-c2c[nH]c3ncc(/C=C/C(=O)NCc4ccncc4)cc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3435B30>,397.15387484800004,4,3,3.0534000000000017,yes
195,CHEMBL1086736,8.35,COc1ccncc1C1=NNC(=O)/C1=N\Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3435BA0>,295.10692465600005,6,2,1.3921999999999999,yes
196,CHEMBL3091464,8.34,COc1cccc([C@H]2CN(c3nc(-c4ccncn4)cc(=O)n3C)CCO2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3435C10>,379.164439532,8,0,1.8237999999999999,yes
197,CHEMBL3410097,8.33,O=C1NCCOc2cc(-c3ccnc(NC(=O)C4CC4)c3)ccc21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3435C80>,323.126991404,4,2,2.2192999999999996,yes
198,CHEMBL4078436,8.33,COc1ccc(C2CN(c3nc(-c4ccncc4)cc(=O)n3C)CCN2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3435CF0>,377.18517497600004,7,1,2.0018,yes
199,CHEMBL2386096,8.32,O=C1NC(=O)C(c2cn(CCO)c3ccc(F)cc23)=C1c1coc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3435D60>,390.10158518000003,5,2,3.086100000000001,yes
200,CHEMBL3401127,8.31,C[C@@H]1[C@@H](C)OCCN1c1nc(-c2ccncc2F)cc(=O)n1C,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3435DD0>,318.149204068,6,0,1.5949999999999998,yes
201,CHEMBL471430,8.31,COc1ccc(CSc2nnc(-c3ccc4occc4c3)o2)cc1C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3435E40>,406.059897936,6,0,5.802500000000003,yes
202,CHEMBL2177161,8.31,CN1CCN(S(=O)(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cccnc4)n3)cc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3435EB0>,453.15830859600004,8,2,1.309199999999999,yes
203,CHEMBL4755445,8.3,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCC1CCN(Cc2c(F)cccc2F)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3435F20>,541.195917228,7,2,4.611800000000004,yes
204,CHEMBL1801637,8.3,Cn1cc(C2=C(C(=O)CBr)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3435F90>,345.99530431200003,4,1,1.5523,yes
205,CHEMBL359794,8.3,N#Cc1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3432040>,313.10759335200004,7,1,2.8015800000000004,yes
206,CHEMBL259271,8.3,CCN1CCN(CCCCC(=O)Nc2n[nH]c3nnc(-c4ccccc4)cc23)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD34320B0>,407.243358548,6,2,2.7662000000000004,yes
207,CHEMBL1081833,8.3,COc1cccc(N/N=C2\C(=O)NN=C2c2cccc(OC)c2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3432120>,324.12224037199996,6,2,2.0058,yes
208,CHEMBL260416,8.3,O=C(Nc1n[nH]c2nc(-c3ccc(O)c(Br)c3)ccc12)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3432190>,372.022187756,4,3,3.4415000000000004,yes
209,CHEMBL261518,8.3,O=C(CCCN1CCOCC1)Nc1n[nH]c2nnc(-c3ccccc3)cc12,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3432200>,366.180423944,6,2,2.0707999999999993,yes
210,CHEMBL361196,8.3,O=C(Nc1ncnc2oc(-c3cccnc3)cc12)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3432270>,280.096025624,5,1,2.633300000000001,yes
211,CHEMBL182419,8.3,O=C(Nc1ncnc2oc(-c3cccnc3)cc12)C1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD34322E0>,308.127325752,5,1,3.4135000000000018,yes
212,CHEMBL492244,8.3,CN1CCN(CCO/N=C2C(=C3/C(=O)Nc4cc(Br)ccc43)/Nc3ccccc3/2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3432350>,481.111337108,6,2,3.206100000000001,yes
213,CHEMBL3647956,8.3,N#Cc1sc(NCCNc2nc(-c3ccc(Cl)cc3Cl)cn3nc(C(=O)NCC(=O)O)cc23)nc1N,<rdkit.Chem.rdchem.Mol object at 0x0000021AD34323C0>,545.055211764,11,5,2.95188,no
214,CHEMBL258483,8.3,O=C(Nc1n[nH]c2ncc(-c3ccccc3)cc12)C1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3432430>,306.148061196,3,2,3.7536000000000023,yes
215,CHEMBL4077172,8.3,O=C1Cc2cc(Br)ccc2/C1=c1/[nH]c2ccccc2/c1=C\O,<rdkit.Chem.rdchem.Mol object at 0x0000021AD34324A0>,353.005140724,2,2,2.5506,yes
216,CHEMBL368246,8.3,CC(C)C(=O)N1CCn2cc(C3=C(c4cnc5ccccn45)C(=O)NC3=O)c3cccc(c32)C1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3432510>,453.180089596,6,1,2.854400000000001,yes
217,CHEMBL4792678,8.3,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCC1CCN(Cc2cccc([N+](=O)[O-])c2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD3432580>,550.19983906,9,2,4.112400000000004,yes
218,CHEMBL188938,8.3,O=[N+]([O-])c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000021AD34325F0>,333.09742259200004,8,1,2.8381,yes
